YearMonth,Index,floatShares
2020-06,ZCMD,19440000.0
2020-07,ZCMD,19440000.0
2020-08,ZCMD,19440000.0
2020-09,ZCMD,19440000.0
2020-10,ZCMD,12187134.0
2020-11,ZCMD,12187134.0
2020-12,ZCMD,12187134.0
2021-01,ZCMD,12187134.0
2021-02,ZCMD,12187134.0
2021-03,ZCMD,12187134.0
2021-04,ZCMD,12187134.0
2021-05,ZCMD,12187134.0
2021-06,ZCMD,12187134.0
2021-07,ZCMD,12187134.0
2021-08,ZCMD,12187134.0
2021-09,ZCMD,12187134.0
2021-10,ZCMD,12187134.0
2021-11,ZCMD,12187134.0
2021-12,ZCMD,12187134.0
2022-01,ZCMD,12187134.0
2022-02,ZCMD,12187134.0
2022-03,ZCMD,12187134.0
2022-04,ZCMD,12187134.0
2022-05,ZCMD,12187134.0
2022-06,ZCMD,12187134.0
2022-07,ZCMD,12187134.0
2020-01,INOD,24460000.0
2020-02,INOD,24460000.0
2020-03,INOD,24460000.0
2020-04,INOD,24460000.0
2020-05,INOD,24460000.0
2020-06,INOD,24460000.0
2020-07,INOD,24740000.0
2020-08,INOD,24740000.0
2020-09,INOD,24740000.0
2020-10,INOD,25860000.0
2020-11,INOD,25860000.0
2020-12,INOD,25860000.0
2021-01,INOD,26320000.0
2021-02,INOD,26320000.0
2021-03,INOD,26320000.0
2021-04,INOD,26850000.0
2021-05,INOD,26850000.0
2021-06,INOD,26850000.0
2021-07,INOD,27150000.0
2021-08,INOD,27150000.0
2021-09,INOD,27150000.0
2021-10,INOD,27160000.0
2021-11,INOD,27160000.0
2021-12,INOD,27160000.0
2022-01,INOD,27180000.0
2022-02,INOD,27180000.0
2022-03,INOD,27180000.0
2022-04,INOD,27300000.0
2022-05,INOD,27300000.0
2022-06,INOD,27300000.0
2022-07,INOD,24590960.0
2020-01,BEAM,51490000.0
2020-02,BEAM,51490000.0
2020-03,BEAM,51490000.0
2020-04,BEAM,51730000.0
2020-05,BEAM,51730000.0
2020-06,BEAM,51730000.0
2020-07,BEAM,57970000.0
2020-08,BEAM,57970000.0
2020-09,BEAM,57970000.0
2020-10,BEAM,62420000.0
2020-11,BEAM,62420000.0
2020-12,BEAM,62420000.0
2021-01,BEAM,62580000.0
2021-02,BEAM,62580000.0
2021-03,BEAM,62580000.0
2021-04,BEAM,66349999.99999999
2021-05,BEAM,66349999.99999999
2021-06,BEAM,66349999.99999999
2021-07,BEAM,68140000.0
2021-08,BEAM,68140000.0
2021-09,BEAM,68140000.0
2021-10,BEAM,68730000.0
2021-11,BEAM,68730000.0
2021-12,BEAM,68730000.0
2022-01,BEAM,70270000.0
2022-02,BEAM,70270000.0
2022-03,BEAM,70270000.0
2022-04,BEAM,70350000.0
2022-05,BEAM,70350000.0
2022-06,BEAM,70350000.0
2022-07,BEAM,54097656.0
2020-01,KIRK,14010000.0
2020-02,KIRK,14010000.0
2020-03,KIRK,14010000.0
2020-04,KIRK,14250000.0
2020-05,KIRK,14250000.0
2020-06,KIRK,14250000.0
2020-07,KIRK,14260000.0
2020-08,KIRK,14260000.0
2020-09,KIRK,14260000.0
2020-10,KIRK,14300000.0
2020-11,KIRK,14300000.0
2020-12,KIRK,14300000.0
2021-01,KIRK,14250000.0
2021-02,KIRK,14250000.0
2021-03,KIRK,14250000.0
2021-04,KIRK,13480000.0
2021-05,KIRK,13480000.0
2021-06,KIRK,13480000.0
2021-07,KIRK,12900000.0
2021-08,KIRK,12900000.0
2021-09,KIRK,12900000.0
2021-10,KIRK,12330000.0
2021-11,KIRK,12330000.0
2021-12,KIRK,12330000.0
2022-01,KIRK,12730000.0
2022-02,KIRK,12730000.0
2022-03,KIRK,12730000.0
2022-04,KIRK,12750000.0
2022-05,KIRK,12750000.0
2022-06,KIRK,12750000.0
2022-07,KIRK,9781936.0
2020-01,CRESY,32375035.0
2020-02,CRESY,32375035.0
2020-03,CRESY,32375035.0
2020-04,CRESY,32375035.0
2020-05,CRESY,32375035.0
2020-06,CRESY,32375035.0
2020-07,CRESY,32375035.0
2020-08,CRESY,32375035.0
2020-09,CRESY,32375035.0
2020-10,CRESY,32375035.0
2020-11,CRESY,32375035.0
2020-12,CRESY,32375035.0
2021-01,CRESY,32375035.0
2021-02,CRESY,32375035.0
2021-03,CRESY,32375035.0
2021-04,CRESY,32375035.0
2021-05,CRESY,32375035.0
2021-06,CRESY,32375035.0
2021-07,CRESY,32375035.0
2021-08,CRESY,32375035.0
2021-09,CRESY,32375035.0
2021-10,CRESY,32375035.0
2021-11,CRESY,32375035.0
2021-12,CRESY,32375035.0
2022-01,CRESY,32375035.0
2022-02,CRESY,32375035.0
2022-03,CRESY,32375035.0
2022-04,CRESY,32375035.0
2022-05,CRESY,32375035.0
2022-06,CRESY,32375035.0
2022-07,CRESY,32375035.0
2020-01,TXG,57930000.0
2020-02,TXG,57930000.0
2020-03,TXG,57930000.0
2020-04,TXG,72140000.0
2020-05,TXG,72140000.0
2020-06,TXG,72140000.0
2020-07,TXG,80160000.0
2020-08,TXG,80160000.0
2020-09,TXG,80160000.0
2020-10,TXG,86070000.0
2020-11,TXG,86070000.0
2020-12,TXG,86070000.0
2021-01,TXG,87270000.0
2021-02,TXG,87270000.0
2021-03,TXG,87270000.0
2021-04,TXG,91590000.0
2021-05,TXG,91590000.0
2021-06,TXG,91590000.0
2021-07,TXG,91590000.0
2021-08,TXG,91590000.0
2021-09,TXG,91590000.0
2021-10,TXG,93300000.0
2021-11,TXG,93300000.0
2021-12,TXG,93300000.0
2022-01,TXG,93930000.0
2022-02,TXG,93930000.0
2022-03,TXG,93930000.0
2022-04,TXG,18870000.0
2022-05,TXG,18870000.0
2022-06,TXG,18870000.0
2022-07,TXG,91596596.0
2020-01,PODD,63080000.0
2020-02,PODD,63080000.0
2020-03,PODD,63080000.0
2020-04,PODD,65650000.00000001
2020-05,PODD,65650000.00000001
2020-06,PODD,65650000.00000001
2020-07,PODD,65930000.00000001
2020-08,PODD,65930000.00000001
2020-09,PODD,65930000.00000001
2020-10,PODD,66080000.0
2020-11,PODD,66080000.0
2020-12,PODD,66080000.0
2021-01,PODD,66269999.99999999
2021-02,PODD,66269999.99999999
2021-03,PODD,66269999.99999999
2021-04,PODD,68870000.0
2021-05,PODD,68870000.0
2021-06,PODD,68870000.0
2021-07,PODD,68970000.0
2021-08,PODD,68970000.0
2021-09,PODD,68970000.0
2021-10,PODD,69220000.0
2021-11,PODD,69220000.0
2021-12,PODD,69220000.0
2022-01,PODD,69340000.0
2022-02,PODD,69340000.0
2022-03,PODD,69340000.0
2022-04,PODD,69400000.0
2022-05,PODD,69400000.0
2022-06,PODD,69400000.0
2022-07,PODD,68986699.0
2020-01,HSTM,32000000.0
2020-02,HSTM,32000000.0
2020-03,HSTM,32000000.0
2020-04,HSTM,32000000.0
2020-05,HSTM,32000000.0
2020-06,HSTM,32000000.0
2020-07,HSTM,31680000.0
2020-08,HSTM,31680000.0
2020-09,HSTM,31680000.0
2020-10,HSTM,31490000.0
2020-11,HSTM,31490000.0
2020-12,HSTM,31490000.0
2021-01,HSTM,31550000.0
2021-02,HSTM,31550000.0
2021-03,HSTM,31550000.0
2021-04,HSTM,31550000.0
2021-05,HSTM,31550000.0
2021-06,HSTM,31550000.0
2021-07,HSTM,31560000.0
2021-08,HSTM,31560000.0
2021-09,HSTM,31560000.0
2021-10,HSTM,30940000.0
2021-11,HSTM,30940000.0
2021-12,HSTM,30940000.0
2022-01,HSTM,30390000.0
2022-02,HSTM,30390000.0
2022-03,HSTM,30390000.0
2022-04,HSTM,30570000.0
2022-05,HSTM,30570000.0
2022-06,HSTM,30570000.0
2022-07,HSTM,30570000.0
2020-01,MMYT,65069999.99999999
2020-02,MMYT,65069999.99999999
2020-03,MMYT,65069999.99999999
2020-04,MMYT,65069999.99999999
2020-05,MMYT,65069999.99999999
2020-06,MMYT,65069999.99999999
2020-07,MMYT,65069999.99999999
2020-08,MMYT,65069999.99999999
2020-09,MMYT,65069999.99999999
2020-10,MMYT,65069999.99999999
2020-11,MMYT,65069999.99999999
2020-12,MMYT,65069999.99999999
2021-01,MMYT,49650010.0
2021-02,MMYT,49650010.0
2021-03,MMYT,49650010.0
2021-04,MMYT,49650010.0
2021-05,MMYT,49650010.0
2021-06,MMYT,49650010.0
2021-07,MMYT,49650010.0
2021-08,MMYT,49650010.0
2021-09,MMYT,49650010.0
2021-10,MMYT,49650010.0
2021-11,MMYT,49650010.0
2021-12,MMYT,49650010.0
2022-01,MMYT,49650010.0
2022-02,MMYT,49650010.0
2022-03,MMYT,49650010.0
2022-04,MMYT,49650010.0
2022-05,MMYT,49650010.0
2022-06,MMYT,49650010.0
2022-07,MMYT,49650010.0
2020-01,TRVG,47523077.0
2020-02,TRVG,47523077.0
2020-03,TRVG,47523077.0
2020-04,TRVG,47523077.0
2020-05,TRVG,47523077.0
2020-06,TRVG,47523077.0
2020-07,TRVG,47523077.0
2020-08,TRVG,47523077.0
2020-09,TRVG,47523077.0
2020-10,TRVG,47523077.0
2020-11,TRVG,47523077.0
2020-12,TRVG,47523077.0
2021-01,TRVG,47523077.0
2021-02,TRVG,47523077.0
2021-03,TRVG,47523077.0
2021-04,TRVG,47523077.0
2021-05,TRVG,47523077.0
2021-06,TRVG,47523077.0
2021-07,TRVG,47523077.0
2021-08,TRVG,47523077.0
2021-09,TRVG,47523077.0
2021-10,TRVG,47523077.0
2021-11,TRVG,47523077.0
2021-12,TRVG,47523077.0
2022-01,TRVG,47523077.0
2022-02,TRVG,47523077.0
2022-03,TRVG,47523077.0
2022-04,TRVG,47523077.0
2022-05,TRVG,47523077.0
2022-06,TRVG,47523077.0
2022-07,TRVG,47523077.0
2020-01,AFMD,98290000.0
2020-02,AFMD,98290000.0
2020-03,AFMD,98290000.0
2020-04,AFMD,98290000.0
2020-05,AFMD,98290000.0
2020-06,AFMD,98290000.0
2020-07,AFMD,98290000.0
2020-08,AFMD,98290000.0
2020-09,AFMD,98290000.0
2020-10,AFMD,101449850.0
2020-11,AFMD,101449850.0
2020-12,AFMD,101449850.0
2021-01,AFMD,101449850.0
2021-02,AFMD,101449850.0
2021-03,AFMD,101449850.0
2021-04,AFMD,101449850.0
2021-05,AFMD,101449850.0
2021-06,AFMD,101449850.0
2021-07,AFMD,101449850.0
2021-08,AFMD,101449850.0
2021-09,AFMD,101449850.0
2021-10,AFMD,101449850.0
2021-11,AFMD,101449850.0
2021-12,AFMD,101449850.0
2022-01,AFMD,101449850.0
2022-02,AFMD,101449850.0
2022-03,AFMD,101449850.0
2022-04,AFMD,101449850.0
2022-05,AFMD,101449850.0
2022-06,AFMD,101449850.0
2022-07,AFMD,101449850.0
2020-01,FORM,76160000.0
2020-02,FORM,76160000.0
2020-03,FORM,76160000.0
2020-04,FORM,77060000.0
2020-05,FORM,77060000.0
2020-06,FORM,77060000.0
2020-07,FORM,77390000.0
2020-08,FORM,77390000.0
2020-09,FORM,77390000.0
2020-10,FORM,77750000.0
2020-11,FORM,77750000.0
2020-12,FORM,77750000.0
2021-01,FORM,77620000.0
2021-02,FORM,77620000.0
2021-03,FORM,77620000.0
2021-04,FORM,77670000.0
2021-05,FORM,77670000.0
2021-06,FORM,77670000.0
2021-07,FORM,78210000.0
2021-08,FORM,78210000.0
2021-09,FORM,78210000.0
2021-10,FORM,78330000.0
2021-11,FORM,78330000.0
2021-12,FORM,78330000.0
2022-01,FORM,78060000.0
2022-02,FORM,78060000.0
2022-03,FORM,78060000.0
2022-04,FORM,77130000.0
2022-05,FORM,77130000.0
2022-06,FORM,77130000.0
2022-07,FORM,77095440.0
2020-01,SSYS,56620000.0
2020-02,SSYS,56620000.0
2020-03,SSYS,56620000.0
2020-04,SSYS,56620000.0
2020-05,SSYS,56620000.0
2020-06,SSYS,56620000.0
2020-07,SSYS,56620000.0
2020-08,SSYS,56620000.0
2020-09,SSYS,56620000.0
2020-10,SSYS,57894494.0
2020-11,SSYS,57894494.0
2020-12,SSYS,57894494.0
2021-01,SSYS,57894494.0
2021-02,SSYS,57894494.0
2021-03,SSYS,57894494.0
2021-04,SSYS,57894494.0
2021-05,SSYS,57894494.0
2021-06,SSYS,57894494.0
2021-07,SSYS,57894494.0
2021-08,SSYS,57894494.0
2021-09,SSYS,57894494.0
2021-10,SSYS,57894494.0
2021-11,SSYS,57894494.0
2021-12,SSYS,57894494.0
2022-01,SSYS,57894494.0
2022-02,SSYS,57894494.0
2022-03,SSYS,57894494.0
2022-04,SSYS,57894494.0
2022-05,SSYS,57894494.0
2022-06,SSYS,57894494.0
2022-07,SSYS,57894494.0
2020-01,MRNS,21680000.0
2020-02,MRNS,21680000.0
2020-03,MRNS,21680000.0
2020-04,MRNS,30550000.0
2020-05,MRNS,30550000.0
2020-06,MRNS,30550000.0
2020-07,MRNS,30590000.0
2020-08,MRNS,30590000.0
2020-09,MRNS,30590000.0
2020-10,MRNS,36580000.0
2020-11,MRNS,36580000.0
2020-12,MRNS,36580000.0
2021-01,MRNS,36630000.0
2021-02,MRNS,36630000.0
2021-03,MRNS,36630000.0
2021-04,MRNS,36730000.0
2021-05,MRNS,36730000.0
2021-06,MRNS,36730000.0
2021-07,MRNS,36770000.0
2021-08,MRNS,36770000.0
2021-09,MRNS,36770000.0
2021-10,MRNS,37000000.0
2021-11,MRNS,37000000.0
2021-12,MRNS,37000000.0
2022-01,MRNS,37140000.0
2022-02,MRNS,37140000.0
2022-03,MRNS,37140000.0
2022-04,MRNS,22444690.0
2022-05,MRNS,22444690.0
2022-06,MRNS,22444690.0
2022-07,MRNS,22444690.0
2020-01,VIVO,42830000.0
2020-02,VIVO,42830000.0
2020-03,VIVO,42830000.0
2020-04,VIVO,42860000.0
2020-05,VIVO,42860000.0
2020-06,VIVO,42860000.0
2020-07,VIVO,43080000.0
2020-08,VIVO,43080000.0
2020-09,VIVO,43080000.0
2020-10,VIVO,43330000.0
2020-11,VIVO,43330000.0
2020-12,VIVO,43330000.0
2021-01,VIVO,43330000.0
2021-02,VIVO,43330000.0
2021-03,VIVO,43330000.0
2021-04,VIVO,43350000.0
2021-05,VIVO,43350000.0
2021-06,VIVO,43350000.0
2021-07,VIVO,43360000.0
2021-08,VIVO,43360000.0
2021-09,VIVO,43360000.0
2021-10,VIVO,43540000.0
2021-11,VIVO,43540000.0
2021-12,VIVO,43540000.0
2022-01,VIVO,43580000.0
2022-02,VIVO,43580000.0
2022-03,VIVO,43580000.0
2022-04,VIVO,43750000.0
2022-05,VIVO,43750000.0
2022-06,VIVO,43750000.0
2022-07,VIVO,38896907.0
2020-01,STEL,24520000.0
2020-02,STEL,24520000.0
2020-03,STEL,24520000.0
2020-04,STEL,24520000.0
2020-05,STEL,24520000.0
2020-06,STEL,24520000.0
2020-07,STEL,24520000.0
2020-08,STEL,24520000.0
2020-09,STEL,24520000.0
2020-10,STEL,24520000.0
2020-11,STEL,24520000.0
2020-12,STEL,24520000.0
2021-01,STEL,24520000.0
2021-02,STEL,24520000.0
2021-03,STEL,24520000.0
2021-04,STEL,24520000.0
2021-05,STEL,24520000.0
2021-06,STEL,24520000.0
2021-07,STEL,24520000.0
2021-08,STEL,24520000.0
2021-09,STEL,24520000.0
2021-10,STEL,24520000.0
2021-11,STEL,24520000.0
2021-12,STEL,24520000.0
2022-01,STEL,24520000.0
2022-02,STEL,24520000.0
2022-03,STEL,24520000.0
2022-04,STEL,24520000.0
2022-05,STEL,24520000.0
2022-06,STEL,24520000.0
2022-07,STEL,24520000.0
2020-01,HFFG,35877877.0
2020-02,HFFG,35877877.0
2020-03,HFFG,35877877.0
2020-04,HFFG,35877877.0
2020-05,HFFG,35877877.0
2020-06,HFFG,35877877.0
2020-07,HFFG,35877877.0
2020-08,HFFG,35877877.0
2020-09,HFFG,35877877.0
2020-10,HFFG,35877877.0
2020-11,HFFG,35877877.0
2020-12,HFFG,35877877.0
2021-01,HFFG,35877877.0
2021-02,HFFG,35877877.0
2021-03,HFFG,35877877.0
2021-04,HFFG,35877877.0
2021-05,HFFG,35877877.0
2021-06,HFFG,35877877.0
2021-07,HFFG,35877877.0
2021-08,HFFG,35877877.0
2021-09,HFFG,35877877.0
2021-10,HFFG,35877877.0
2021-11,HFFG,35877877.0
2021-12,HFFG,35877877.0
2022-01,HFFG,35877877.0
2022-02,HFFG,35877877.0
2022-03,HFFG,35877877.0
2022-04,HFFG,35877877.0
2022-05,HFFG,35877877.0
2022-06,HFFG,35877877.0
2022-07,HFFG,35877877.0
2020-01,EDAP,30317642.0
2020-02,EDAP,30317642.0
2020-03,EDAP,30317642.0
2020-04,EDAP,30317642.0
2020-05,EDAP,30317642.0
2020-06,EDAP,30317642.0
2020-07,EDAP,30317642.0
2020-08,EDAP,30317642.0
2020-09,EDAP,30317642.0
2020-10,EDAP,30317642.0
2020-11,EDAP,30317642.0
2020-12,EDAP,30317642.0
2021-01,EDAP,30317642.0
2021-02,EDAP,30317642.0
2021-03,EDAP,30317642.0
2021-04,EDAP,30317642.0
2021-05,EDAP,30317642.0
2021-06,EDAP,30317642.0
2021-07,EDAP,30317642.0
2021-08,EDAP,30317642.0
2021-09,EDAP,30317642.0
2021-10,EDAP,30317642.0
2021-11,EDAP,30317642.0
2021-12,EDAP,30317642.0
2022-01,EDAP,30317642.0
2022-02,EDAP,30317642.0
2022-03,EDAP,30317642.0
2022-04,EDAP,30317642.0
2022-05,EDAP,30317642.0
2022-06,EDAP,30317642.0
2022-07,EDAP,30317642.0
2020-01,NWPX,9790000.0
2020-02,NWPX,9790000.0
2020-03,NWPX,9790000.0
2020-04,NWPX,9800000.0
2020-05,NWPX,9800000.0
2020-06,NWPX,9800000.0
2020-07,NWPX,9810000.0
2020-08,NWPX,9810000.0
2020-09,NWPX,9810000.0
2020-10,NWPX,9810000.0
2020-11,NWPX,9810000.0
2020-12,NWPX,9810000.0
2021-01,NWPX,9860000.0
2021-02,NWPX,9860000.0
2021-03,NWPX,9860000.0
2021-04,NWPX,9870000.0
2021-05,NWPX,9870000.0
2021-06,NWPX,9870000.0
2021-07,NWPX,9870000.0
2021-08,NWPX,9870000.0
2021-09,NWPX,9870000.0
2021-10,NWPX,9880000.0
2021-11,NWPX,9880000.0
2021-12,NWPX,9880000.0
2022-01,NWPX,9920000.0
2022-02,NWPX,9920000.0
2022-03,NWPX,9920000.0
2022-04,NWPX,9652017.0
2022-05,NWPX,9652017.0
2022-06,NWPX,9652017.0
2022-07,NWPX,9652017.0
2020-01,CSPI,4250000.0
2020-02,CSPI,4250000.0
2020-03,CSPI,4250000.0
2020-04,CSPI,4280000.0
2020-05,CSPI,4280000.0
2020-06,CSPI,4280000.0
2020-07,CSPI,4280000.0
2020-08,CSPI,4280000.0
2020-09,CSPI,4280000.0
2020-10,CSPI,4370000.0
2020-11,CSPI,4370000.0
2020-12,CSPI,4370000.0
2021-01,CSPI,4390000.0
2021-02,CSPI,4390000.0
2021-03,CSPI,4390000.0
2021-04,CSPI,3153770.0
2021-05,CSPI,3153770.0
2021-06,CSPI,3153770.0
2021-07,CSPI,3153770.0
2021-08,CSPI,3153770.0
2021-09,CSPI,3153770.0
2021-10,CSPI,3153770.0
2021-11,CSPI,3153770.0
2021-12,CSPI,3153770.0
2022-01,CSPI,3153770.0
2022-02,CSPI,3153770.0
2022-03,CSPI,3153770.0
2022-04,CSPI,3153770.0
2022-05,CSPI,3153770.0
2022-06,CSPI,3153770.0
2022-07,CSPI,3153770.0
2020-01,AMZN,9980000000.0
2020-02,AMZN,9980000000.0
2020-03,AMZN,9980000000.0
2020-04,AMZN,10020000000.0
2020-05,AMZN,10020000000.0
2020-06,AMZN,10020000000.0
2020-07,AMZN,10040000000.0
2020-08,AMZN,10040000000.0
2020-09,AMZN,10040000000.0
2020-10,AMZN,10070000000.0
2020-11,AMZN,10070000000.0
2020-12,AMZN,10070000000.0
2021-01,AMZN,10090000000.0
2021-02,AMZN,10090000000.0
2021-03,AMZN,10090000000.0
2021-04,AMZN,10130000000.0
2021-05,AMZN,10130000000.0
2021-06,AMZN,10130000000.0
2021-07,AMZN,10140000000.0
2021-08,AMZN,10140000000.0
2021-09,AMZN,10140000000.0
2021-10,AMZN,10180000000.0
2021-11,AMZN,10180000000.0
2021-12,AMZN,10180000000.0
2022-01,AMZN,10170000000.0
2022-02,AMZN,10170000000.0
2022-03,AMZN,10170000000.0
2022-04,AMZN,10190000000.0
2022-05,AMZN,10190000000.0
2022-06,AMZN,10190000000.0
2022-07,AMZN,1610000000.0
2020-01,IBTX,43040000.0
2020-02,IBTX,43040000.0
2020-03,IBTX,43040000.0
2020-04,IBTX,43240000.0
2020-05,IBTX,43240000.0
2020-06,IBTX,43240000.0
2020-07,IBTX,43250000.0
2020-08,IBTX,43250000.0
2020-09,IBTX,43250000.0
2020-10,IBTX,43190000.0
2020-11,IBTX,43190000.0
2020-12,IBTX,43190000.0
2021-01,IBTX,43190000.0
2021-02,IBTX,43190000.0
2021-03,IBTX,43190000.0
2021-04,IBTX,43170000.0
2021-05,IBTX,43170000.0
2021-06,IBTX,43170000.0
2021-07,IBTX,42940000.0
2021-08,IBTX,42940000.0
2021-09,IBTX,42940000.0
2021-10,IBTX,42730000.0
2021-11,IBTX,42730000.0
2021-12,IBTX,42730000.0
2022-01,IBTX,42270000.0
2022-02,IBTX,42270000.0
2022-03,IBTX,42270000.0
2022-04,IBTX,41170000.0
2022-05,IBTX,41170000.0
2022-06,IBTX,41170000.0
2022-07,IBTX,41200000.0
2020-01,NRIX,34840000.0
2020-02,NRIX,34840000.0
2020-03,NRIX,34840000.0
2020-04,NRIX,34840000.0
2020-05,NRIX,34840000.0
2020-06,NRIX,34840000.0
2020-07,NRIX,38860000.0
2020-08,NRIX,38860000.0
2020-09,NRIX,38860000.0
2020-10,NRIX,38910000.0
2020-11,NRIX,38910000.0
2020-12,NRIX,38910000.0
2021-01,NRIX,44350000.0
2021-02,NRIX,44350000.0
2021-03,NRIX,44350000.0
2021-04,NRIX,44430000.0
2021-05,NRIX,44430000.0
2021-06,NRIX,44430000.0
2021-07,NRIX,44610000.0
2021-08,NRIX,44610000.0
2021-09,NRIX,44610000.0
2021-10,NRIX,44740000.0
2021-11,NRIX,44740000.0
2021-12,NRIX,44740000.0
2022-01,NRIX,47040000.0
2022-02,NRIX,47040000.0
2022-03,NRIX,47040000.0
2022-04,NRIX,47150000.0
2022-05,NRIX,47150000.0
2022-06,NRIX,47150000.0
2022-07,NRIX,37564819.0
2020-01,MEIP,106000000.0
2020-02,MEIP,106000000.0
2020-03,MEIP,106000000.0
2020-04,MEIP,112520000.0
2020-05,MEIP,112520000.0
2020-06,MEIP,112520000.0
2020-07,MEIP,112520000.0
2020-08,MEIP,112520000.0
2020-09,MEIP,112520000.0
2020-10,MEIP,112530000.0
2020-11,MEIP,112530000.0
2020-12,MEIP,112530000.0
2021-01,MEIP,112590000.0
2021-02,MEIP,112590000.0
2021-03,MEIP,112590000.0
2021-04,MEIP,112680000.0
2021-05,MEIP,112680000.0
2021-06,MEIP,112680000.0
2021-07,MEIP,112720000.0
2021-08,MEIP,112720000.0
2021-09,MEIP,112720000.0
2021-10,MEIP,132990000.00000001
2021-11,MEIP,132990000.00000001
2021-12,MEIP,132990000.00000001
2022-01,MEIP,133150000.0
2022-02,MEIP,133150000.0
2022-03,MEIP,133150000.0
2022-04,MEIP,133259999.99999999
2022-05,MEIP,133259999.99999999
2022-06,MEIP,133259999.99999999
2022-07,MEIP,123964554.0
2020-01,JBSS,8940000.0
2020-02,JBSS,8940000.0
2020-03,JBSS,8940000.0
2020-04,JBSS,8820000.0
2020-05,JBSS,8820000.0
2020-06,JBSS,8820000.0
2020-07,JBSS,8820000.0
2020-08,JBSS,8820000.0
2020-09,JBSS,8820000.0
2020-10,JBSS,8870000.0
2020-11,JBSS,8870000.0
2020-12,JBSS,8870000.0
2021-01,JBSS,8870000.0
2021-02,JBSS,8870000.0
2021-03,JBSS,8870000.0
2021-04,JBSS,8870000.0
2021-05,JBSS,8870000.0
2021-06,JBSS,8870000.0
2021-07,JBSS,8870000.0
2021-08,JBSS,8870000.0
2021-09,JBSS,8870000.0
2021-10,JBSS,8930000.0
2021-11,JBSS,8930000.0
2021-12,JBSS,8930000.0
2022-01,JBSS,8930000.0
2022-02,JBSS,8930000.0
2022-03,JBSS,8930000.0
2022-04,JBSS,8930000.0
2022-05,JBSS,8930000.0
2022-06,JBSS,8930000.0
2022-07,JBSS,8819078.0
2020-01,APLS,75510000.0
2020-02,APLS,75510000.0
2020-03,APLS,75510000.0
2020-04,APLS,75600000.0
2020-05,APLS,75600000.0
2020-06,APLS,75600000.0
2020-07,APLS,75740000.0
2020-08,APLS,75740000.0
2020-09,APLS,75740000.0
2020-10,APLS,80380000.0
2020-11,APLS,80380000.0
2020-12,APLS,80380000.0
2021-01,APLS,80500000.0
2021-02,APLS,80500000.0
2021-03,APLS,80500000.0
2021-04,APLS,87000000.0
2021-05,APLS,87000000.0
2021-06,APLS,87000000.0
2021-07,APLS,87300000.0
2021-08,APLS,87300000.0
2021-09,APLS,87300000.0
2021-10,APLS,97730000.0
2021-11,APLS,97730000.0
2021-12,APLS,97730000.0
2022-01,APLS,106520000.0
2022-02,APLS,106520000.0
2022-03,APLS,106520000.0
2022-04,APLS,109870000.0
2022-05,APLS,109870000.0
2022-06,APLS,109870000.0
2022-07,APLS,80700929.0
2020-01,LNDC,29240000.0
2020-02,LNDC,29240000.0
2020-03,LNDC,29240000.0
2020-04,LNDC,29240000.0
2020-05,LNDC,29240000.0
2020-06,LNDC,29240000.0
2020-07,LNDC,29240000.0
2020-08,LNDC,29240000.0
2020-09,LNDC,29240000.0
2020-10,LNDC,29320000.0
2020-11,LNDC,29320000.0
2020-12,LNDC,29320000.0
2021-01,LNDC,29330000.0
2021-02,LNDC,29330000.0
2021-03,LNDC,29330000.0
2021-04,LNDC,29460000.0
2021-05,LNDC,29460000.0
2021-06,LNDC,29460000.0
2021-07,LNDC,29460000.0
2021-08,LNDC,29460000.0
2021-09,LNDC,29460000.0
2021-10,LNDC,29480000.0
2021-11,LNDC,29480000.0
2021-12,LNDC,29480000.0
2022-01,LNDC,29600000.0
2022-02,LNDC,29600000.0
2022-03,LNDC,29600000.0
2022-04,LNDC,29600000.0
2022-05,LNDC,29600000.0
2022-06,LNDC,29600000.0
2022-07,LNDC,29600000.0
2020-01,BPMC,54190000.0
2020-02,BPMC,54190000.0
2020-03,BPMC,54190000.0
2020-04,BPMC,55270000.0
2020-05,BPMC,55270000.0
2020-06,BPMC,55270000.0
2020-07,BPMC,55730000.0
2020-08,BPMC,55730000.0
2020-09,BPMC,55730000.0
2020-10,BPMC,57960000.0
2020-11,BPMC,57960000.0
2020-12,BPMC,57960000.0
2021-01,BPMC,58840000.0
2021-02,BPMC,58840000.0
2021-03,BPMC,58840000.0
2021-04,BPMC,58840000.0
2021-05,BPMC,58840000.0
2021-06,BPMC,58840000.0
2021-07,BPMC,58840000.0
2021-08,BPMC,58840000.0
2021-09,BPMC,58840000.0
2021-10,BPMC,59200000.0
2021-11,BPMC,59200000.0
2021-12,BPMC,59200000.0
2022-01,BPMC,59570000.0
2022-02,BPMC,59570000.0
2022-03,BPMC,59570000.0
2022-04,BPMC,59720000.0
2022-05,BPMC,59720000.0
2022-06,BPMC,59720000.0
2022-07,BPMC,59033816.0
2020-01,MGRC,24150000.0
2020-02,MGRC,24150000.0
2020-03,MGRC,24150000.0
2020-04,MGRC,24080000.0
2020-05,MGRC,24080000.0
2020-06,MGRC,24080000.0
2020-07,MGRC,24110000.0
2020-08,MGRC,24110000.0
2020-09,MGRC,24110000.0
2020-10,MGRC,24130000.0
2020-11,MGRC,24130000.0
2020-12,MGRC,24130000.0
2021-01,MGRC,24220000.0
2021-02,MGRC,24220000.0
2021-03,MGRC,24220000.0
